model_name,lang,n,triple_exact_precision,triple_exact_recall,triple_exact_f1,triple_swap_aware_precision,triple_swap_aware_recall,triple_swap_aware_f1,swap_gain_exact_f1,swap_gain_exact_recall,subject_f1,predicate_f1,object_f1,hallucinated_triples,missed_triples,pred_gold_ratio,count_abs_error,count_signed_error,count_agreement,hallucination_rate_pred,omission_rate_gold,information_retention_rate,information_injection_rate,graph_edit_distance_proxy,normalized_graph_edit_distance,graph_similarity,triple_soft_precision,triple_soft_recall,triple_soft_f1,triple_soft_tp_weighted,triple_soft_avg_match_score,triple_soft_swap_aware_precision,triple_soft_swap_aware_recall,triple_soft_swap_aware_f1,triple_soft_swap_aware_tp_weighted,triple_soft_swap_aware_avg_match_score,swap_gain_soft_f1,swap_gain_soft_recall,triple_exact_f1_en,triple_exact_f1_relative_to_en,triple_swap_aware_f1_en,triple_swap_aware_f1_relative_to_en,triple_soft_f1_en,triple_soft_f1_relative_to_en,triple_soft_swap_aware_f1_en,triple_soft_swap_aware_f1_relative_to_en,predicate_f1_en,predicate_f1_relative_to_en,graph_similarity_en,graph_similarity_relative_to_en,information_retention_rate_en,information_retention_rate_relative_to_en
HuggingFaceTB/SmolLM3-3B,ca,1779,0.04121880087310104,0.038026981450252954,0.038787881283665435,0.051235128933273956,0.04667014641719532,0.04785761986436523,0.009069738580699795,0.00864316496694237,0.3070267293831424,0.18022615350678178,0.3566186824958929,3.080382237211917,3.0697020798201238,1.0223319682004337,1.1079258010118045,0.010680157391793142,0.7720938438831402,0.9115636611842346,0.961973018549747,0.038026981450252954,0.9115636611842346,6.15008431703204,0.9612121187163346,0.038787881283665435,0.07379522423089568,0.06856249442279581,0.06937873652434362,0.20039134038571926,0.16385221252421925,0.09018483682858398,0.08324061625966789,0.08452362984260213,0.23079908089745074,0.19007599914710652,0.015144893318258504,0.01467812183687207,0.21942750729642696,0.1767685453914694,0.24892470580711618,0.19225741257458218,0.29190067023451277,0.2376792642120513,0.33741681759626635,0.2505021250711287,0.48984602703179597,0.36792408953249156,0.21942750729642696,0.1767685453914694,0.21244947669905512,0.17899305774294752
HuggingFaceTB/SmolLM3-3B,en,1779,0.2322093495786582,0.21244947669905512,0.21942750729642696,0.2633787688172174,0.24108916191546884,0.24892470580711618,0.029497198510689236,0.02863968521641372,0.5731556654159884,0.48984602703179597,0.4569995439788275,2.284991568296796,2.5115233277121978,0.9633542118365053,0.5424395727937044,-0.2265317594154019,0.8726876692728295,0.7661043097805323,0.7875505233009449,0.21244947669905512,0.7661043097805323,4.796514896008993,0.7805724927035731,0.21942750729642696,0.30835937099765764,0.2836220136888985,0.29190067023451277,0.8925421470250026,0.5509423276638005,0.35616677622402476,0.32800299375773156,0.33741681759626635,1.0131113390388264,0.6077838666652607,0.04551614736175351,0.04438098006883306,0.21942750729642696,1.0,0.24892470580711618,1.0,0.29190067023451277,1.0,0.33741681759626635,1.0,0.48984602703179597,1.0,0.21942750729642696,1.0,0.21244947669905512,1.0
HuggingFaceTB/SmolLM3-3B,es,1779,0.08095488214060671,0.07165341684734602,0.07452856754136525,0.08997680456893724,0.08009984207286062,0.08318783345189591,0.008659265910530666,0.008446425225514602,0.3629325660231274,0.26700299354977547,0.38922131853786784,3.2096683530073076,2.9702079820123664,1.1164110388393693,1.1557054525014052,0.23946037099494097,0.8091267632550944,0.9072407333737271,0.928346583152654,0.07165341684734602,0.9072407333737271,6.179876335019674,0.9254714324586347,0.07452856754136525,0.13932263168647555,0.12781043628001523,0.13005103956222194,0.3727175053622496,0.2934480596537932,0.15659907258573824,0.1441600639665363,0.14666572218215096,0.41583220924142794,0.3215103516494747,0.016614682619929013,0.01634962768652107,0.21942750729642696,0.3396500669384345,0.24892470580711618,0.3341887386475632,0.29190067023451277,0.44553182922717866,0.33741681759626635,0.4346722348547628,0.48984602703179597,0.5450753477938166,0.21942750729642696,0.3396500669384345,0.21244947669905512,0.33727273872670693
HuggingFaceTB/SmolLM3-3B,eu,1779,0.0044808479884365215,0.005283867341202923,0.004671118962855894,0.005417703899997323,0.006220723252763725,0.005607974874416695,0.0009368559115608019,0.0009368559115608019,0.17912007358738835,0.05474012168288529,0.18286572326763445,3.210230466554244,3.1590781337830243,1.1443199764447658,0.9201798763350196,0.051152332771219784,0.7894634280216069,0.9927085842768811,0.994716132658797,0.005283867341202923,0.9927085842768811,6.369308600337268,0.9953288810371441,0.004671118962855894,0.009387519294770559,0.010347313305435847,0.009427625650222614,0.02386216618931627,0.022812887568368176,0.011050438537790983,0.01201023254845627,0.01109054489324304,0.02687571937150352,0.025826440750555422,0.0016629192430204233,0.0016629192430204233,0.21942750729642696,0.02128775475968758,0.24892470580711618,0.022528799848264704,0.29190067023451277,0.03229737582530546,0.33741681759626635,0.032868974855051095,0.48984602703179597,0.11174964920013959,0.21942750729642696,0.02128775475968758,0.21244947669905512,0.024871171364134612
HuggingFaceTB/SmolLM3-3B,gl,1779,0.04666344678992234,0.04372708048930646,0.04370420798106544,0.058083720351848514,0.05489440295511122,0.05493321693351452,0.011229008952449087,0.01116732246580476,0.36858031877642766,0.17908751260490333,0.36015343997142746,3.083754918493536,3.0500281056773466,1.0649495436173346,0.9938167509836987,0.03372681281618887,0.8019476760752429,0.9314141248795549,0.9562729195106935,0.04372708048930646,0.9314141248795549,6.133783024170882,0.9562957920189346,0.04370420798106544,0.07786309487499295,0.07324892367121147,0.07359840167625542,0.20885199211506125,0.1743944837354056,0.09459000658152804,0.08954917558135658,0.08997139344413195,0.24922758211122462,0.20786076138380802,0.016372991767876533,0.016300251910145107,0.21942750729642696,0.19917378873572564,0.24892470580711618,0.2206820602856533,0.29190067023451277,0.25213508971091614,0.33741681759626635,0.2666476261766732,0.48984602703179597,0.36559960216494464,0.21942750729642696,0.19917378873572564,0.21244947669905512,0.20582343232244327
Qwen/Qwen3-4B-Instruct-2507,ca,1779,0.119542591254227,0.11424422495248802,0.11593777869196975,0.12310799718050984,0.11780963087877085,0.11950006176521402,0.0035622830732442872,0.0035654059262828232,0.40831761602518474,0.3495420848114033,0.5086473186165678,2.745362563237774,2.8583473861720066,0.9955432425921465,0.40640809443507586,-0.11298482293423272,0.9024779027730123,0.8798952951988365,0.885755775047512,0.11424422495248802,0.8798952951988365,5.60370994940978,0.8840622213080302,0.11593777869196975,0.2104644584770692,0.2017380416584089,0.204109083227923,0.595925825886478,0.4434242347185012,0.21720736737006244,0.2080237128190098,0.21054453191791545,0.6087659566299252,0.45041370029425115,0.006435448689992441,0.006285671160600897,0.2767075816202887,0.41899024960965864,0.2820570288753009,0.42367340477817245,0.4000782988795583,0.5101728431648053,0.4079885273092733,0.5160550305335262,0.5298022568605844,0.6597595240206463,0.2767075816202887,0.41899024960965864,0.27522016113921677,0.4151012210718784
Qwen/Qwen3-4B-Instruct-2507,en,1779,0.28149709574667414,0.27522016113921677,0.2767075816202887,0.28682780588345513,0.2805977140715758,0.2820570288753009,0.005349447255012178,0.005377552932359003,0.6362515159013522,0.5298022568605844,0.5845158202538422,2.30185497470489,2.3462619449128725,1.0140809443507588,0.3591905564924115,-0.04440697020798201,0.9151813039249802,0.7185029042533259,0.7247798388607832,0.27522016113921677,0.7185029042533259,4.648116919617763,0.7232924183797113,0.2767075816202887,0.40669551896242584,0.39966093055020757,0.4000782988795583,1.209717345299133,0.6842072657839944,0.41504943586281084,0.4073922472144454,0.4079885273092733,1.2279310138781754,0.6927608346101881,0.007910228429715033,0.0077313166642377805,0.2767075816202887,1.0,0.2820570288753009,1.0,0.4000782988795583,1.0,0.4079885273092733,1.0,0.5298022568605844,1.0,0.2767075816202887,1.0,0.27522016113921677,1.0
Qwen/Qwen3-4B-Instruct-2507,es,1779,0.12719781935633537,0.12040739848497016,0.12269527876114525,0.13012080980040508,0.12335849460638669,0.12563076061736908,0.0029354818562238464,0.002951096121416526,0.45647276714879137,0.34230807364921045,0.5205605505972533,2.731309724564362,2.8437324339516583,0.9927473968789314,0.39572793704328274,-0.11242270938729623,0.9053025233463682,0.8722400670967282,0.8795926015150298,0.12040739848497016,0.8722400670967282,5.575042158516021,0.8773047212388548,0.12269527876114525,0.21308516374783873,0.20350740276947818,0.20629288721793435,0.589555357774863,0.4421603005076867,0.21742372860354806,0.2078253047475825,0.21061647049036528,0.5991831136926696,0.44603784303053556,0.0043235832724309396,0.00431790197810434,0.2767075816202887,0.44341133713319625,0.2820570288753009,0.4454090760238108,0.4000782988795583,0.5156312846651996,0.4079885273092733,0.5162313555221828,0.5298022568605844,0.6461053519809518,0.2767075816202887,0.44341133713319625,0.27522016113921677,0.4374948331785314
Qwen/Qwen3-4B-Instruct-2507,eu,1779,0.014919430391605771,0.013798549211702668,0.014140372150490195,0.015453438261195428,0.01431381996306111,0.014664159773771916,0.0005237876232817211,0.000515270751358441,0.32581561151395494,0.09176600879308945,0.32082393215465327,2.767284991568297,3.135469364811692,0.9230185497470489,0.5795390668915121,-0.36818437324339515,0.857159485321374,0.9833942289675848,0.9862014507882974,0.013798549211702668,0.9833942289675848,5.9027543563799885,0.9858596278495099,0.014140372150490195,0.03140955176649387,0.028186531623454456,0.029179642887852422,0.08513953204790754,0.07793953412980957,0.032725834322236795,0.029227482636299786,0.030287404029340374,0.08854968756598885,0.08134968964789088,0.0011077611414879545,0.0010409510128453355,0.2767075816202887,0.05110222158601453,0.2820570288753009,0.05199005262249653,0.4000782988795583,0.07293483043087227,0.4079885273092733,0.0742359208703464,0.5298022568605844,0.1732080367812351,0.2767075816202887,0.05110222158601453,0.27522016113921677,0.050136404086773424
Qwen/Qwen3-4B-Instruct-2507,gl,1779,0.10618570268654585,0.09967210043095372,0.10210346504116963,0.11036408005210703,0.10385047779651489,0.10627871955369227,0.00417525451252264,0.004178377365561176,0.497358341783498,0.2677917664600533,0.502535352111287,2.722878021360315,2.889263631253513,0.9792566717524559,0.41259134345137716,-0.16638560989319842,0.9015113797575854,0.8938142973134541,0.9003278995690464,0.09967210043095372,0.8938142973134541,5.612141652613828,0.8978965349588304,0.10210346504116963,0.15944513040447086,0.1507603088692652,0.1536206245188955,0.44402644333785424,0.342013702593148,0.16471115287116786,0.15602633133596222,0.15888352413255397,0.45605567324229496,0.3513728931496404,0.005262899613658467,0.0052660224666970035,0.2767075816202887,0.3689940999928251,0.2820570288753009,0.37679869201443916,0.4000782988795583,0.3839763989926938,0.4079885273092733,0.389431352838295,0.5298022568605844,0.5054560696794499,0.2767075816202887,0.3689940999928251,0.27522016113921677,0.3621540661061375
final_adapter,ca,1779,0.41437003131775474,0.41177761717390726,0.41140683375084725,0.41644985144141977,0.41388554297491903,0.41349914528666637,0.0020923115358191242,0.0021079258010118043,0.5625231710391912,0.7108517403379024,0.6929715878877668,1.9336706014614953,1.7970770095559303,1.072014775556091,0.36818437324339515,0.13659359190556492,0.9182466072432346,0.5856299686822452,0.5882223828260928,0.41177761717390726,0.5856299686822452,3.7307476110174256,0.5885931662491528,0.41140683375084725,0.5501837963158194,0.5505069014186796,0.5474049602237662,1.7680899116185795,0.7155068430864758,0.5537183454799357,0.5544690212113222,0.5510972134663286,1.7741092108503576,0.7204019152243811,0.0036922532425624046,0.003962119792642558,0.5363254289898471,0.7670843325958265,0.5402802993022218,0.7653418897944368,0.6600862125319188,0.829293128429487,0.6650532522375758,0.8286512570416859,0.7885987223106556,0.9014112250335018,0.5363254289898473,0.7670843325958263,0.5385917717283654,0.7645449462632788
final_adapter,en,1779,0.5369542814315158,0.5385917717283654,0.5363254289898471,0.5408890762600712,0.5425734093524986,0.5402802993022218,0.003954870312374528,0.003981637624133408,0.7402212583494202,0.7885987223106556,0.7472597435299548,1.4884766722878022,1.4097807757166947,1.043092695200621,0.26194491287240024,0.07869589657110736,0.9375545383977086,0.46304571856848414,0.4614082282716347,0.5385917717283654,0.46304571856848414,2.8982574480044967,0.4636745710101528,0.5363254289898473,0.658416766469411,0.6677327887846772,0.6600862125319188,2.1340377054190993,0.8431598055602646,0.6632987226245545,0.6728691013198094,0.6650532522375758,2.141167178906077,0.847375359747713,0.0049670397056569065,0.005136312535132096,0.5363254289898471,1.0,0.5402802993022218,1.0,0.6600862125319188,1.0,0.6650532522375758,1.0,0.7885987223106556,1.0,0.5363254289898473,1.0,0.5385917717283654,1.0
final_adapter,es,1779,0.4329498915923874,0.43329452073128294,0.4317088098409396,0.43545129687625467,0.43587087448807516,0.4342383208021538,0.002529510961214165,0.0025763537567922053,0.6080453898403507,0.710295754864746,0.6905804816924745,1.8465430016863407,1.715008431703204,1.067465670922669,0.3316469926925239,0.1315345699831366,0.9229359360893932,0.5670501084076126,0.5667054792687171,0.43329452073128294,0.5670501084076126,3.561551433389545,0.5682911901590604,0.4317088098409396,0.5574647491145189,0.5595492979207077,0.5559622106641527,1.8180912351654341,0.7233206960142237,0.5602436421969533,0.5626886574681618,0.558868843306592,1.8221527286029815,0.7268408949250915,0.0029066326424392755,0.0031393595474539823,0.5363254289898471,0.8049381709423142,0.5402802993022218,0.8037278452739764,0.6600862125319188,0.8422569659978604,0.6650532522375758,0.840336982679619,0.7885987223106556,0.9007061953936778,0.5363254289898473,0.8049381709423141,0.5385917717283654,0.8044952475616574
final_adapter,eu,1779,0.33170231180349224,0.3227548917262239,0.32360414240684054,0.3329389616067525,0.324019647206831,0.32485328362225496,0.0012491412154144027,0.0012647554806070826,0.4729150869117142,0.6003105907139811,0.5331174184457328,2.274873524451939,2.05115233277122,1.1227963810594501,0.6734120292299044,0.2237211916807195,0.8683363486294612,0.6682976881965078,0.677245108273776,0.3227548917262239,0.6682976881965078,4.326025857223159,0.6763958575931595,0.32360414240684054,0.4165475160629942,0.40699126556158993,0.40726211958469183,1.3658817422870262,0.5483810610499293,0.4194486465357942,0.4099205017117367,0.4101757414696459,1.3703224393078244,0.5518182812943446,0.0029136218849540943,0.0029292361501467743,0.5363254289898471,0.6033727377356305,0.5402802993022218,0.601268052975107,0.6600862125319188,0.6169832240890784,0.6650532522375758,0.6167562373232626,0.7885987223106556,0.7612370826001649,0.5363254289898473,0.6033727377356304,0.5385917717283654,0.5992570044107597
final_adapter,gl,1779,0.4555385686077086,0.45318531009930674,0.4525725508018931,0.45705627518443703,0.45467089590192455,0.45407152026039044,0.001498969458497283,0.001485585802617843,0.6074716333569623,0.7079113466451032,0.6964475423432868,1.788645306351883,1.670601461495222,1.0671685537621458,0.35862844294547497,0.11804384485666104,0.9217496294224794,0.5444614313922914,0.5468146899006933,0.45318531009930674,0.5444614313922914,3.4592467678471053,0.5474274491981069,0.4525725508018931,0.553694991704842,0.5551146201170627,0.5514832945429656,1.7846334067947336,0.7080754062885878,0.5556384567090153,0.5570857385932402,0.5534320967868774,1.7881393771219516,0.7100511786269235,0.0019488022439118561,0.001971118476177498,0.5363254289898471,0.8438394421355332,0.5402802993022218,0.8404369377281182,0.6600862125319188,0.8354716157873066,0.6650532522375758,0.832162078637841,0.7885987223106556,0.897682593969805,0.5363254289898473,0.843839442135533,0.5385917717283654,0.8414263527365347
