model_name,lang,category,n,triple_exact_precision,triple_exact_recall,triple_exact_f1,triple_swap_aware_precision,triple_swap_aware_recall,triple_swap_aware_f1,swap_gain_exact_f1,swap_gain_exact_recall,subject_f1,predicate_f1,object_f1,hallucinated_triples,missed_triples,pred_gold_ratio,count_abs_error,count_signed_error,count_agreement,hallucination_rate_pred,omission_rate_gold,information_retention_rate,information_injection_rate,graph_edit_distance_proxy,normalized_graph_edit_distance,graph_similarity,triple_soft_precision,triple_soft_recall,triple_soft_f1,triple_soft_tp_weighted,triple_soft_avg_match_score,triple_soft_swap_aware_precision,triple_soft_swap_aware_recall,triple_soft_swap_aware_f1,triple_soft_swap_aware_tp_weighted,triple_soft_swap_aware_avg_match_score,swap_gain_soft_f1,swap_gain_soft_recall
BSC-LT/salamandra-2b-instruct,en,Airport,95,0.06090225563909774,0.05736842105263158,0.05796028532870638,0.06879699248120301,0.06263157894736843,0.06427607480239059,0.006315789473684211,0.005263157894736842,0.3104146146251409,0.21264547114392315,0.30287348014902193,3.863157894736842,3.210526315789474,1.5285714285714287,2.1052631578947367,0.6526315789473685,0.6873197270565691,0.9390977443609022,0.9426315789473684,0.05736842105263158,0.9390977443609022,7.073684210526316,0.9420397146712937,0.05796028532870638,0.06499582289055973,0.061461988304093565,0.06205385258016837,0.14502923976608187,0.14502923976608187,0.07706766917293233,0.07038011695906432,0.07222543538333012,0.18362573099415203,0.1739766081871345,0.010171582803161753,0.00891812865497076
BSC-LT/salamandra-2b-instruct,en,Artist,109,0.05775366325825042,0.10856269113149848,0.06785484647869969,0.05775366325825042,0.10856269113149848,0.06785484647869969,0.0,0.0,0.4729091226387218,0.17891874011140066,0.3037801306656932,3.981651376146789,2.6788990825688073,1.944255133245959,2.6055045871559632,1.3027522935779816,0.6179485219164118,0.9422463367417495,0.8914373088685016,0.10856269113149848,0.9422463367417495,6.660550458715596,0.9321451535213003,0.06785484647869969,0.07519844749202548,0.12708120965001699,0.08419210626652014,0.2884811416921509,0.21508664627930682,0.07519844749202548,0.12708120965001699,0.08419210626652014,0.2884811416921509,0.21508664627930682,0.0,0.0
BSC-LT/salamandra-2b-instruct,en,Astronaut,82,0.052186634503707675,0.08222996515679443,0.05721139612818236,0.052186634503707675,0.08222996515679443,0.05721139612818236,0.0,0.0,0.6629816345987154,0.0711486783581475,0.28228895832535494,3.2560975609756095,3.5,1.0996225319396051,2.0,-0.24390243902439024,0.6231114414041243,0.9478133654962924,0.9177700348432055,0.08222996515679443,0.9478133654962924,6.7560975609756095,0.9427886038718176,0.05721139612818236,0.06634652610262366,0.0957010582010582,0.07084863964347465,0.24742547425474254,0.18943089430894308,0.06634652610262366,0.0957010582010582,0.07084863964347465,0.24742547425474254,0.18943089430894308,0.0,0.0
BSC-LT/salamandra-2b-instruct,en,Athlete,50,0.09888888888888889,0.124,0.10434965034965035,0.10555555555555556,0.129,0.11006393606393607,0.005714285714285715,0.005,0.43969974469974465,0.2491884781884782,0.43839282939282936,3.42,2.64,1.7096666666666667,1.78,0.78,0.6726984126984127,0.9011111111111112,0.8759999999999999,0.124,0.9011111111111112,6.06,0.8956503496503497,0.10434965034965035,0.13116666666666668,0.1542111111111111,0.13446076146076147,0.3568888888888889,0.3168888888888889,0.13783333333333334,0.1592111111111111,0.14017504717504717,0.3768888888888889,0.3368888888888889,0.005714285714285715,0.005
BSC-LT/salamandra-2b-instruct,en,Building,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06012665935939593,0.2644557228565843,0.13504321130179253,4.6521739130434785,4.565217391304348,1.2166149068322982,2.782608695652174,0.08695652173913043,0.5675638371290546,1.0,1.0,0.0,1.0,9.217391304347826,1.0,0.0,0.036507690032534755,0.050963883137796186,0.03972574699994272,0.21093857832988266,0.15898895790200138,0.05209430148871142,0.06807338394294915,0.055151746121594014,0.28485162180814355,0.23290200138026226,0.015425999121651294,0.01710950080515298
BSC-LT/salamandra-2b-instruct,en,CelestialBody,49,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.006802721088435374,0.0,0.0,0.10519922254616133,0.15212463273687762,0.231521539684805,7.73469387755102,3.2653061224489797,2.82687074829932,4.755102040816326,4.469387755102041,0.5522216773559415,0.9931972789115646,0.9931972789115646,0.006802721088435374,0.9931972789115646,11.0,0.9931972789115646,0.006802721088435375,0.04213907785336357,0.044557823129251696,0.04323850752422181,0.12471655328798185,0.07029478458049887,0.05698137840994984,0.04826839826839827,0.049175427746856314,0.13955885384456812,0.08513708513708512,0.005936920222634508,0.0037105751391465673
BSC-LT/salamandra-2b-instruct,en,City,83,0.06819703054642814,0.11144578313253012,0.07219146315531857,0.06819703054642814,0.11144578313253012,0.07219146315531857,0.0,0.0,0.34321554581541897,0.25393923345730574,0.31556651268128755,3.4819277108433737,2.855421686746988,1.6668961560527824,1.8795180722891567,0.6265060240963856,0.6719323180166554,0.9318029694535719,0.8885542168674698,0.11144578313253012,0.9318029694535719,6.337349397590361,0.9278085368446815,0.07219146315531857,0.11370166814443923,0.1692802957863199,0.12079062169423616,0.31397016637980496,0.2810049722700325,0.11526347091106127,0.17865111238605214,0.12346799786558822,0.3233409829795372,0.29037578886976473,0.002677376171352075,0.009370816599732263
BSC-LT/salamandra-2b-instruct,en,ComicsCharacter,30,0.01111111111111111,0.016666666666666666,0.013333333333333334,0.04555555555555556,0.047222222222222214,0.04452380952380953,0.031190476190476192,0.030555555555555555,0.3696438064859118,0.06469924812030076,0.2330426883058462,5.866666666666666,3.5,1.626111111111111,3.7666666666666666,2.3666666666666667,0.5437394957983194,0.9888888888888889,0.9833333333333333,0.016666666666666666,0.9888888888888889,9.366666666666667,0.9866666666666667,0.013333333333333334,0.020370370370370372,0.022222222222222223,0.02027777777777778,0.061111111111111116,0.061111111111111116,0.05481481481481481,0.05277777777777778,0.05146825396825397,0.1611111111111111,0.1611111111111111,0.031190476190476192,0.030555555555555555
BSC-LT/salamandra-2b-instruct,en,Company,66,0.13928429027113237,0.16280663780663782,0.13433122426670438,0.151910552897395,0.17543290043290044,0.146957486892967,0.012626262626262624,0.012626262626262624,0.5830229741238808,0.24440337384420152,0.3197769233487671,4.575757575757576,2.5303030303030303,2.255050505050505,3.015151515151515,2.0454545454545454,0.6504117415899713,0.8607157097288676,0.8371933621933623,0.16280663780663782,0.8607157097288676,7.106060606060606,0.8656687757332957,0.13433122426670438,0.1695426822719486,0.19658890492223824,0.16337878304911166,0.5526094276094276,0.4065656565656566,0.18216894489821125,0.2092151675485009,0.17600504567537428,0.5829124579124579,0.43686868686868685,0.012626262626262624,0.012626262626262624
BSC-LT/salamandra-2b-instruct,en,Film,264,0.017381923631923632,0.02566738816738817,0.019097358870086144,0.044275863025863026,0.057079725829725834,0.04543978748524203,0.02634242861515589,0.03141233766233766,0.20441603640759692,0.16266515967185335,0.17500968522584134,4.465909090909091,2.893939393939394,1.883234126984127,2.912878787878788,1.571969696969697,0.6001833328357148,0.9636786824286825,0.9743326118326118,0.02566738816738817,0.9636786824286825,7.359848484848484,0.9809026411299139,0.019097358870086144,0.030707832827398047,0.04693863235529903,0.03388861578273816,0.11028138528138529,0.0931938431938432,0.07826658720433424,0.1015518505764718,0.08042407317046829,0.2432111974725611,0.18090660391796756,0.046535457387730114,0.054613218221172766
