model_name,lang,category,n,bleu_sentence,rougeL_f1,meteor,chrfpp,bertscore_precision,bertscore_recall,bertscore_f1,bert_cosine,e5_cosine,expansion_ratio,expansion_abs_distance_from_1,bleu_corpus
CohereLabs/tiny-aya-global,ca,Film,264,0.36033946381640064,0.5412651736091576,0.5191168239011286,0.5994411858483236,0.8425046027158246,0.8630545967907617,0.8523164797912944,0.8651167576511701,0.9310132944674203,1.079565657642687,0.12591458429383498,0.3520303879098812
CohereLabs/tiny-aya-global,ca,Food,46,0.18357044641668804,0.34273192950910925,0.379288983876173,0.471614393604766,0.7800554283287214,0.8040913226811782,0.7916570759337881,0.8711523646893709,0.9301825282366379,1.1499583655853705,0.1782872315078501,0.19265272447499782
CohereLabs/tiny-aya-global,ca,MeanOfTransportation,58,0.3030628898163154,0.5497947004024706,0.5290332469655444,0.5912001732173505,0.8448052879037529,0.8697569329163124,0.8565365045235075,0.8782687104981521,0.9258855581283569,1.1889158650189942,0.2381687391534442,0.3203326176492582
CohereLabs/tiny-aya-global,ca,Monument,46,0.3024848420576558,0.4904424280167565,0.5018479256734711,0.6219058161302005,0.8328747490177983,0.8575999607210574,0.8449219491170801,0.9268960758395817,0.9444131371767625,1.0852476540943843,0.1159672371395402,0.293729316961831
CohereLabs/tiny-aya-global,ca,MusicalWork,290,0.27230923682120234,0.49680098881574775,0.47342693887187715,0.5448684417427784,0.8234304448653912,0.8561179506367651,0.8390117558939704,0.8737638841415274,0.9235178156145688,1.1776196516336919,0.23459411078906414,0.28460419416423444
CohereLabs/tiny-aya-global,ca,Politician,29,0.3838254766820802,0.5392320124938959,0.5456507877081038,0.6219977624301042,0.847917182692166,0.8696237000925787,0.8583507250095236,0.9033585992352716,0.9319519030636755,1.0707924977511531,0.10586135221442551,0.39850292615985067
CohereLabs/tiny-aya-global,ca,Scientist,259,0.3825869624567624,0.577310183220711,0.5517909388597263,0.6378213931936267,0.8759380760800424,0.8899898298918971,0.8825646866702666,0.9026105951618504,0.9363217991291326,1.0431087397819863,0.12537986710144805,0.3559367316045218
CohereLabs/tiny-aya-global,ca,SportsTeam,44,0.19262563242531316,0.4088127070753606,0.40205903985100144,0.45265990471346707,0.8255901919169859,0.8124677579511296,0.8187994022261013,0.9178649918599562,0.9279383163560521,0.9324776781425708,0.1424962444987463,0.20670912238185096
CohereLabs/tiny-aya-global,ca,University,90,0.489618455907734,0.651567894440184,0.6167474110791298,0.7346660482597901,0.9044209407435523,0.9128346959749858,0.9083278351359897,0.9399519662062327,0.945740834871928,1.0012377927429337,0.08813948865307147,0.47371878167190906
CohereLabs/tiny-aya-global,ca,WrittenWork,43,0.46991216733262914,0.5928154995693409,0.5898553766128654,0.6192132689953099,0.8686340354209723,0.8867812697277513,0.8771747586339019,0.8882888777311458,0.9253497165302897,1.079847939601485,0.1237846391065063,0.4809910394879211
